座位ID,取票时间,票型ID,票型,用户ID,邮箱,订单,区域,排数,座位号,,
486017612198917,2023/11/25 10:10:16,129,PLATINUM SEATED,486206712898565,1203415@jack.com,486364508345477,,,,,
486017612198936,2023/11/25 10:10:17,129,PLATINUM SEATED,477572253856581,373334@jack.com,486364508345797,,,,,
486017612198937,2023/11/25 10:10:17,129,PLATINUM SEATED,477572253856581,373334@jack.com,486364508345797,,,,,
486017612198938,2023/11/25 10:10:17,129,PLATINUM SEATED,477572253856581,373334@jack.com,486364508345797,,,,,
486017612194869,2023/11/25 10:10:21,129,PLATINUM SEATED,482545681892357,1850627@jack.com,486364512433349,,,,,
486017612194830,2023/11/25 10:10:22,129,PLATINUM SEATED,486362990200517,1605663@jack.com,486364512449989,,,,,
486017612194854,2023/11/25 10:10:24,129,PLATINUM SEATED,483607230899269,375387@jack.com,486364516443397,,,,,
486017612194855,2023/11/25 10:10:24,129,PLATINUM SEATED,483607230899269,375387@jack.com,486364516443397,,,,,
486017612190777,2023/11/25 10:10:26,129,PLATINUM SEATED,485457930421253,2402979@jack.com,486364516496965,,,,,
486017612190778,2023/11/25 10:10:26,129,PLATINUM SEATED,485457930421253,2402979@jack.com,486364516496965,,,,,
486017612198948,2023/11/25 10:10:28,129,PLATINUM SEATED,486093356115013,3044573@jack.com,486364516504965,,,,,
486017612198930,2023/11/25 10:10:29,129,PLATINUM SEATED,477620418356037,2793216@jack.com,486364516582533,,,,,
486017612198931,2023/11/25 10:10:29,129,PLATINUM SEATED,477620418356037,2793216@jack.com,486364516582533,,,,,
486017612198946,2023/11/25 10:10:32,129,PLATINUM SEATED,478650197062469,aamusabah@jack.com,486364521362821,,,,,
486017612198947,2023/11/25 10:10:32,129,PLATINUM SEATED,478650197062469,aamusabah@jack.com,486364521362821,,,,,
486017612207157,2023/11/25 10:10:34,129,PLATINUM SEATED,485646698587141,x231103@jack.com,486364521371077,,,,,
486017612198959,2023/11/25 10:10:35,129,PLATINUM SEATED,477594844853061,1015554@jack.com,486364521407749,,,,,
486017612198960,2023/11/25 10:10:35,129,PLATINUM SEATED,477594844853061,1015554@jack.com,486364521407749,,,,,
486017612190765,2023/11/25 10:10:38,129,PLATINUM SEATED,477567059788613,1022674@jack.com,486364524762629,,,,,
486017612194843,2023/11/25 10:10:39,129,PLATINUM SEATED,477593898271557,2037205@jack.com,486364524877125,,,,,
486017612194845,2023/11/25 10:10:39,129,PLATINUM SEATED,477593898271557,2037205@jack.com,486364524877125,,,,,
486017612190755,2023/11/25 10:10:41,129,PLATINUM SEATED,486152730215429,2214612@jack.com,486364524930565,,,,,
486017612190756,2023/11/25 10:10:41,129,PLATINUM SEATED,486152730215429,2214612@jack.com,486364524930565,,,,,
486017612190767,2023/11/25 10:10:44,129,PLATINUM SEATED,482499166016581,w972476664@jack.com,486364528727685,,,,,
486017612194833,2023/11/25 10:10:45,129,PLATINUM SEATED,477671554106181,1178468@jack.com,486364528744133,,,,,
486017612207142,2023/11/25 10:10:46,129,PLATINUM SEATED,482839641756741,1138707@jack.com,486364529116549,,,,,
486017612207143,2023/11/25 10:10:46,129,PLATINUM SEATED,482839641756741,1138707@jack.com,486364529116549,,,,,
486017612194873,2023/11/25 10:10:49,129,PLATINUM SEATED,482678353912901,b850732008@jack.com,486364533020165,,,,,
486017612190757,2023/11/25 10:10:50,129,PLATINUM SEATED,484450706064453,1595942@jack.com,486364533052997,,,,,
486017612190758,2023/11/25 10:10:50,129,PLATINUM SEATED,484450706064453,1595942@jack.com,486364533052997,,,,,
486017612190759,2023/11/25 10:10:50,129,PLATINUM SEATED,484450706064453,1595942@jack.com,486364533052997,,,,,
486017612198918,2023/11/25 10:10:54,129,PLATINUM SEATED,484342015906885,3023710@jack.com,486364537025733,,,,,
486017612186682,2023/11/25 10:10:56,129,PLATINUM SEATED,477930266075973,2190384@jack.com,486364541052549,,,,,
486017612186683,2023/11/25 10:10:56,129,PLATINUM SEATED,477930266075973,2190384@jack.com,486364541052549,,,,,
486017612190737,2023/11/25 10:10:58,129,PLATINUM SEATED,477587003474757,866892@jack.com,486364541162885,,,,,
486017612194876,2023/11/25 10:11:00,129,PLATINUM SEATED,482966017123333,2779594@jack.com,486364545148037,,,,,
486017612194877,2023/11/25 10:11:00,129,PLATINUM SEATED,482966017123333,2779594@jack.com,486364545148037,,,,,
486017612190766,2023/11/25 10:11:02,129,PLATINUM SEATED,477638967989061,1571587@jack.com,486364545295621,,,,,
486017612190729,2023/11/25 10:11:03,129,PLATINUM SEATED,483711232787461,3733287@jack.com,486364545349317,,,,,
486017612207123,2023/11/25 10:11:05,129,PLATINUM SEATED,486056778118213,2770356@jack.com,486364549203397,,,,,
486017612207124,2023/11/25 10:11:05,129,PLATINUM SEATED,486056778118213,2770356@jack.com,486364549203397,,,,,
486017612203047,2023/11/25 10:11:07,129,PLATINUM SEATED,483314669073413,982381@jack.com,486364549273285,,,,,
486017612203048,2023/11/25 10:11:07,129,PLATINUM SEATED,483314669073413,982381@jack.com,486364549273285,,,,,
486017612203049,2023/11/25 10:11:07,129,PLATINUM SEATED,483314669073413,982381@jack.com,486364549273285,,,,,
486017612203017,2023/11/25 10:11:10,129,PLATINUM SEATED,485837286364229,2659001@jack.com,486364549314117,,,,,
486017612203018,2023/11/25 10:11:10,129,PLATINUM SEATED,485837286364229,2659001@jack.com,486364549314117,,,,,
486017612203019,2023/11/25 10:11:10,129,PLATINUM SEATED,485837286364229,2659001@jack.com,486364549314117,,,,,
486017612203054,2023/11/25 10:11:13,129,PLATINUM SEATED,486357986830021,1472417@jack.com,486364549334597,,,,,
486017612194871,2023/11/25 10:11:14,129,PLATINUM SEATED,482637439206469,1098244@jack.com,486364549338245,,,,,
486017612194872,2023/11/25 10:11:14,129,PLATINUM SEATED,482637439206469,1098244@jack.com,486364549338245,,,,,
486017612190772,2023/11/25 10:11:17,129,PLATINUM SEATED,460929675063749,y0820@jack.com,486364553315589,,,,,
486017612203035,2023/11/25 10:11:18,129,PLATINUM SEATED,486182696264709,fkikko@jack.com,486364553401541,,,,,
486017612203037,2023/11/25 10:11:18,129,PLATINUM SEATED,486182696264709,fkikko@jack.com,486364553401541,,,,,
486017612211207,2023/11/25 10:24:55,129,PLATINUM SEATED,477624955609925,499251@jack.com,486367891207685,,,,,
486017612211208,2023/11/25 10:24:55,129,PLATINUM SEATED,477624955609925,499251@jack.com,486367891207685,,,,,
486017612207158,2023/11/25 10:25:00,129,PLATINUM SEATED,478001576719173,2921820@jack.com,486367902930053,,,,,
486017612211211,2023/11/25 10:25:03,129,PLATINUM SEATED,485323726435333,679338@jack.com,486367912015365,,,,,
486017612211212,2023/11/25 10:25:03,129,PLATINUM SEATED,485323726435333,679338@jack.com,486367912015365,,,,,
486017612207159,2023/11/25 10:25:06,129,PLATINUM SEATED,477718314300229,anevelyn0117@jack.com,486367915136261,,,,,
486017612207160,2023/11/25 10:25:06,129,PLATINUM SEATED,477718314300229,anevelyn0117@jack.com,486367915136261,,,,,
486017612211216,2023/11/25 10:25:12,129,PLATINUM SEATED,485440103887877,2085096@jack.com,486367932609669,,,,,
486017612207161,2023/11/25 10:25:14,129,PLATINUM SEATED,486359623865669,18858764@jack.com,486367935247813,,,,,
486017612207162,2023/11/25 10:25:14,129,PLATINUM SEATED,486359623865669,18858764@jack.com,486367935247813,,,,,
486017612211213,2023/11/25 10:25:17,129,PLATINUM SEATED,486172768175173,888378@jack.com,486367942202693,,,,,
486017612211214,2023/11/25 10:25:17,129,PLATINUM SEATED,486172768175173,888378@jack.com,486367942202693,,,,,
486017612211215,2023/11/25 10:25:17,129,PLATINUM SEATED,486172768175173,888378@jack.com,486367942202693,,,,,
486017612211254,2023/11/25 10:25:23,129,PLATINUM SEATED,481625404171269,2083285@jack.com,486367952897733,,,,,
486017612211255,2023/11/25 10:25:23,129,PLATINUM SEATED,481625404171269,2083285@jack.com,486367952897733,,,,,
486017612211256,2023/11/25 10:25:23,129,PLATINUM SEATED,481625404171269,2083285@jack.com,486367952897733,,,,,
486017612211252,2023/11/25 10:25:26,129,PLATINUM SEATED,486367774667973,meahc@jack.com,486367954601413,,,,,
486017612211230,2023/11/25 10:25:30,129,PLATINUM SEATED,481074276676613,2376327@jack.com,486367963915397,,,,,
486017612207164,2023/11/25 10:25:36,129,PLATINUM SEATED,486026990146565,746404@jack.com,486367986927109,,,,,
486017612207165,2023/11/25 10:25:36,129,PLATINUM SEATED,486026990146565,746404@jack.com,486367986927109,,,,,
486017612207166,2023/11/25 10:25:36,129,PLATINUM SEATED,486026990146565,746404@jack.com,486367986927109,,,,,
486017612207167,2023/11/25 10:25:36,129,PLATINUM SEATED,486026990146565,746404@jack.com,486367986927109,,,,,
486017612211246,2023/11/25 10:25:46,129,PLATINUM SEATED,486186283258949,ylongqi02@jack.com,486368011425093,,,,,
486017612207163,2023/11/25 10:25:51,129,PLATINUM SEATED,486343274181957,2319891@jack.com,486368025052549,,,,,
486017612211253,2023/11/25 10:25:52,129,PLATINUM SEATED,483339825267717,h76478615@jack.com,486368025347461,,,,,
486017612211232,2023/11/25 10:25:54,129,PLATINUM SEATED,486019643155461,2938428@jack.com,486368032101637,,,,,
486017612211233,2023/11/25 10:25:54,129,PLATINUM SEATED,486019643155461,2938428@jack.com,486368032101637,,,,,
486017612211205,2023/11/25 10:26:01,129,PLATINUM SEATED,482532866085893,1019252@jack.com,486368050042501,,,,,
486017612211206,2023/11/25 10:26:05,129,PLATINUM SEATED,477583618343749,2288818@jack.com,486368064849605,,,,,
486017612211250,2023/11/25 10:26:07,129,PLATINUM SEATED,486361899058821,3169390@jack.com,486368069289605,,,,,
486017612211251,2023/11/25 10:26:07,129,PLATINUM SEATED,486361899058821,3169390@jack.com,486368069289605,,,,,
486017612211209,2023/11/25 10:26:25,129,PLATINUM SEATED,486365937014277,1391603@jack.com,486368131691717,,,,,
486017612211210,2023/11/25 10:26:25,129,PLATINUM SEATED,486365937014277,1391603@jack.com,486368131691717,,,,,
486017612211220,2023/11/25 10:26:29,129,PLATINUM SEATED,482623503991813,13385816@jack.com,486368140605061,,,,,
486017612211238,2023/11/25 10:26:31,129,PLATINUM SEATED,485045985469445,769807@jack.com,486368146826885,,,,,
486017612211218,2023/11/25 10:26:48,129,PLATINUM SEATED,460874715906245,1028615@jack.com,486368210933381,,,,,
486017612211219,2023/11/25 10:26:48,129,PLATINUM SEATED,460874715906245,1028615@jack.com,486368210933381,,,,,
486017612211223,2023/11/25 10:26:56,129,PLATINUM SEATED,485863870637061,2771403@jack.com,486368236181061,,,,,
486017612211248,2023/11/25 10:27:02,129,PLATINUM SEATED,486362449692165,12453130g@jack.com,486368254747909,,,,,
486017612211217,2023/11/25 10:27:08,129,PLATINUM SEATED,486129124750405,yng_kuang@jack.com,486368274491013,,,,,
486017612211240,2023/11/25 10:27:13,129,PLATINUM SEATED,486160102605893,2833632@jack.com,486368292087301,,,,,
486017612211241,2023/11/25 10:27:13,129,PLATINUM SEATED,486160102605893,2833632@jack.com,486368292087301,,,,,
486017612211225,2023/11/25 10:27:15,129,PLATINUM SEATED,484786146165829,2130191@jack.com,486368293336325,,,,,
486017612211242,2023/11/25 10:27:18,129,PLATINUM SEATED,477712094544709,2051973@jack.com,486368302023877,,,,,
486017612211221,2023/11/25 10:27:21,129,PLATINUM SEATED,486368245241413,854140@jack.com,486368311100741,,,,,
486017612211222,2023/11/25 10:27:38,129,PLATINUM SEATED,477568392381253,3269517@jack.com,486368375723269,,,,,
486017612211235,2023/11/25 10:27:46,129,PLATINUM SEATED,477577551688517,rii0318@jack.com,486368405341893,,,,,
486017612211226,2023/11/25 10:27:51,129,PLATINUM SEATED,482468528829445,2844535@jack.com,486368421062149,,,,,
486017612211227,2023/11/25 10:27:51,129,PLATINUM SEATED,482468528829445,2844535@jack.com,486368421062149,,,,,
486017612211224,2023/11/25 10:27:54,129,PLATINUM SEATED,478420436509509,re0904@jack.com,486368422569093,,,,,
486017612211228,2023/11/25 10:27:57,129,PLATINUM SEATED,485032589227013,1124470@jack.com,486368432731717,,,,,
486017612211231,2023/11/25 10:28:03,129,PLATINUM SEATED,486366092625093,2435733@jack.com,486368451745477,,,,,
486017612211257,2023/11/25 10:28:05,129,PLATINUM SEATED,486361313203909,260673@jack.com,486368456894021,,,,,
486017612211258,2023/11/25 10:28:05,129,PLATINUM SEATED,486361313203909,260673@jack.com,486368456894021,,,,,
486017612211236,2023/11/25 10:28:08,129,PLATINUM SEATED,477710882304837,yoma68@jack.com,486368460142085,,,,,
486017612211237,2023/11/25 10:28:08,129,PLATINUM SEATED,477710882304837,yoma68@jack.com,486368460142085,,,,,
486017612211234,2023/11/25 10:28:12,129,PLATINUM SEATED,485360198648901,l108@jack.com,486368468857989,,,,,
486017612211229,2023/11/25 10:28:13,129,PLATINUM SEATED,482594192983109,1750754@jack.com,486368469460421,,,,,
486017612211245,2023/11/25 10:28:20,129,PLATINUM SEATED,486368416027973,1116082@jack.com,486368491615429,,,,,
486017612211249,2023/11/25 10:28:21,129,PLATINUM SEATED,481113756091397,459502@jack.com,486368492917893,,,,,
486017612211239,2023/11/25 10:28:27,129,PLATINUM SEATED,486335286039941,894382@jack.com,486368512906629,,,,,
486017612211247,2023/11/25 10:28:34,129,PLATINUM SEATED,482459239126021,2458292@jack.com,486368539366789,,,,,
486017612211243,2023/11/25 10:28:38,129,PLATINUM SEATED,477885078799173,245636@jack.com,486368552642245,,,,,
486017612211244,2023/11/25 10:28:38,129,PLATINUM SEATED,477885078799173,245636@jack.com,486368552642245,,,,,
486017612215308,2023/11/25 10:42:38,129,PLATINUM SEATED,482540307436613,2100641@jack.com,486371984242245,,,,,
486017612215306,2023/11/25 10:43:37,129,PLATINUM SEATED,485722814387269,1853618@jack.com,486372220790277,,,,,
486017612215307,2023/11/25 10:43:37,129,PLATINUM SEATED,485722814387269,1853618@jack.com,486372220790277,,,,,
486017612211260,2023/11/25 10:43:48,129,PLATINUM SEATED,486208777065541,1278944@jack.com,486372258424069,,,,,
486017612215301,2023/11/25 10:44:30,129,PLATINUM SEATED,486125133177925,870850@jack.com,486372425610565,,,,,
486017612215302,2023/11/25 10:44:30,129,PLATINUM SEATED,486125133177925,870850@jack.com,486372425610565,,,,,
486017612215303,2023/11/25 10:44:30,129,PLATINUM SEATED,486125133177925,870850@jack.com,486372425610565,,,,,
486017612215304,2023/11/25 10:44:39,129,PLATINUM SEATED,486170164110405,14575758@jack.com,486372450034949,,,,,
486017612211262,2023/11/25 10:44:41,129,PLATINUM SEATED,484037531165701,11921503@jack.com,486372455728581,,,,,
486017612211263,2023/11/25 10:44:41,129,PLATINUM SEATED,484037531165701,11921503@jack.com,486372455728581,,,,,
486017612211261,2023/11/25 10:44:45,129,PLATINUM SEATED,486368568747141,1657678@jack.com,486372461053317,,,,,
486017612211259,2023/11/25 10:45:08,129,PLATINUM SEATED,486372421731717,2053863@jack.com,486372551738949,,,,,
486017612215305,2023/11/25 10:46:17,129,PLATINUM SEATED,479276357047109,2902507@jack.com,486372831020485,,,,,
486434227238509,2023/11/25 16:00:42,148,PLATINUM SEATED,477937979659077,wywang0129@jack.com,486450099627525,,,,,
486434227238496,2023/11/25 16:00:45,148,PLATINUM SEATED,485172336247877,ccheng015@jack.com,486450104264389,,,,,
486434227242567,2023/11/25 16:00:46,148,PLATINUM SEATED,483171463160837,1489226@jack.com,486450105796101,,,,,
486434227242568,2023/11/25 16:00:46,148,PLATINUM SEATED,486461271024901,3860896@jack.com,486450105796101,,,,,
486434227238502,2023/11/25 16:00:48,148,PLATINUM SEATED,484357705831493,1923585@jack.com,486450108151237,,,,,
486434227242615,2023/11/25 16:00:50,148,PLATINUM SEATED,486374009091205,1796328@jack.com,486450108982533,,,,,
486434227242614,2023/11/25 16:00:50,148,PLATINUM SEATED,486374009091205,1796328@jack.com,486450108982533,,,,,
486434227238500,2023/11/25 16:00:52,148,PLATINUM SEATED,484978311341125,806781@jack.com,486450109773509,,,,,
486434227238501,2023/11/25 16:00:52,148,PLATINUM SEATED,484978311341125,806781@jack.com,486450109773509,,,,,
486434227246706,2023/11/25 16:00:54,148,PLATINUM SEATED,486368129603141,jinan37@jack.com,486450111719109,,,,,
486434227246707,2023/11/25 16:00:54,148,PLATINUM SEATED,486368129603141,jinan37@jack.com,486450111719109,,,,,
486434227246708,2023/11/25 16:00:54,148,PLATINUM SEATED,486368129603141,jinan37@jack.com,486450111719109,,,,,
486405109114373,2023/11/25 16:00:58,148,PLATINUM SEATED,485006851560453,xxiaoali111@jack.com,486450112472389,,,,,
486434227238469,2023/11/25 16:00:58,148,PLATINUM SEATED,485006851560453,xxiaoali111@jack.com,486450112472389,,,,,
486434227246709,2023/11/25 16:01:00,148,PLATINUM SEATED,482660145648645,1407449@jack.com,486450112898373,,,,,
486434227246710,2023/11/25 16:01:00,148,PLATINUM SEATED,482660145648645,1407449@jack.com,486450112898373,,,,,
486434227238510,2023/11/25 16:01:02,148,PLATINUM SEATED,475219707351877,k1nlyu@jack.com,486450113296069,,,,,
486434227242578,2023/11/25 16:01:03,148,PLATINUM SEATED,486166387418117,hingyiu2006@jack.com,486450113496517,,,,,
486434227238470,2023/11/25 16:01:04,148,PLATINUM SEATED,482545738941445,wxingk249@jack.com,486450114200837,,,,,
486434227238471,2023/11/25 16:01:05,148,PLATINUM SEATED,485704669393925,1262698@jack.com,486450114987333,,,,,
486434227238472,2023/11/25 16:01:05,148,PLATINUM SEATED,485704669393925,1262698@jack.com,486450114987333,,,,,
486434227250775,2023/11/25 16:01:07,148,PLATINUM SEATED,482538553685061,1284557@jack.com,486450115208901,,,,,
486434227238512,2023/11/25 16:01:08,148,PLATINUM SEATED,478031502377797,1108215@jack.com,486450115622213,,,,,
486434227242618,2023/11/25 16:01:09,148,PLATINUM SEATED,482988990522373,tky1204@jack.com,486450116249285,,,,,
486434227250792,2023/11/25 16:01:11,148,PLATINUM SEATED,484994012828677,977141@jack.com,486450118923973,,,,,
486434227250793,2023/11/25 16:01:11,148,PLATINUM SEATED,484994012828677,977141@jack.com,486450118923973,,,,,
486434227250794,2023/11/25 16:01:11,148,PLATINUM SEATED,484994012828677,977141@jack.com,486450118923973,,,,,
486434227250795,2023/11/25 16:01:11,148,PLATINUM SEATED,484994012828677,977141@jack.com,486450118923973,,,,,
486434227238507,2023/11/25 16:01:15,148,PLATINUM SEATED,478685081690949,749336@jack.com,486450119722437,,,,,
486434227238508,2023/11/25 16:01:15,148,PLATINUM SEATED,478685081690949,749336@jack.com,486450119722437,,,,,
486434227238473,2023/11/25 16:01:18,148,PLATINUM SEATED,482539765675013,794341@jack.com,486450123101893,,,,,
486434227238503,2023/11/25 16:01:19,148,PLATINUM SEATED,484262386668549,1354106@jack.com,486450123724229,,,,,
486434227238504,2023/11/25 16:01:19,148,PLATINUM SEATED,484262386668549,1354106@jack.com,486450123724229,,,,,
486434227238474,2023/11/25 16:01:22,148,PLATINUM SEATED,484763747783749,789241@jack.com,486450127562437,,,,,
486434227238519,2023/11/25 16:01:23,148,PLATINUM SEATED,486136169407493,3716652@jack.com,486450127857349,,,,,
486434227238520,2023/11/25 16:01:23,148,PLATINUM SEATED,486136169407493,3716652@jack.com,486450127857349,,,,,
486434227238476,2023/11/25 16:01:26,148,PLATINUM SEATED,486369937904773,2917729@jack.com,486450130994501,,,,,
486434227238475,2023/11/25 16:01:26,148,PLATINUM SEATED,486482268636357,3199494@jack.com,486450130994501,,,,,
486434227238522,2023/11/25 16:01:28,148,PLATINUM SEATED,478305584460613,860959@jack.com,486450131436997,,,,,
486434227238523,2023/11/25 16:01:28,148,PLATINUM SEATED,478305584460613,860959@jack.com,486450131436997,,,,,
486434227250783,2023/11/25 16:01:30,148,PLATINUM SEATED,486465895802053,3584560@jack.com,486450131760645,,,,,
486434227238513,2023/11/25 16:01:31,148,PLATINUM SEATED,482557385094213,2700137@jack.com,486450131903813,,,,,
486434227238514,2023/11/25 16:01:31,148,PLATINUM SEATED,482557385094213,2700137@jack.com,486450131903813,,,,,
486434227250772,2023/11/25 16:01:33,148,PLATINUM SEATED,485708177773573,5342@jack.com,486450132219205,,,,,
486434227250773,2023/11/25 16:01:33,148,PLATINUM SEATED,485708177773573,5342@jack.com,486450132219205,,,,,
486434227250774,2023/11/25 16:01:33,148,PLATINUM SEATED,485708177773573,5342@jack.com,486450132219205,,,,,
486434227242619,2023/11/25 16:01:37,148,PLATINUM SEATED,482851659306053,y062885288@jack.com,486450135406277,,,,,
486434227242620,2023/11/25 16:01:37,148,PLATINUM SEATED,482851659306053,y062885288@jack.com,486450135406277,,,,,
486434227238511,2023/11/25 16:01:39,148,PLATINUM SEATED,485176697996357,682103@jack.com,486450135500101,,,,,
486434227238515,2023/11/25 16:01:40,148,PLATINUM SEATED,477572676117317,1662356@jack.com,486450135524869,,,,,
486434227238516,2023/11/25 16:01:40,148,PLATINUM SEATED,477572676117317,1662356@jack.com,486450135524869,,,,,
486434227250757,2023/11/25 16:01:43,148,PLATINUM SEATED,477566687621957,2508150@jack.com,486450139170245,,,,,
486434227238526,2023/11/25 16:01:44,148,PLATINUM SEATED,477626662806341,1380311@jack.com,486450139227397,,,,,
486434227238477,2023/11/25 16:01:45,148,PLATINUM SEATED,477971763000133,2937187@jack.com,486450139600133,,,,,
486434227238521,2023/11/25 16:01:46,148,PLATINUM SEATED,486147499918405,3277758@jack.com,486450139600325,,,,,
486434227238483,2023/11/25 16:01:47,148,PLATINUM SEATED,484403568862277,15774667@jack.com,486450139698501,,,,,
486434227238517,2023/11/25 16:01:48,148,PLATINUM SEATED,482517867635717,1018208@jack.com,486450139788997,,,,,
486434227238518,2023/11/25 16:01:48,148,PLATINUM SEATED,482517867635717,1018208@jack.com,486450139788997,,,,,
486434227242622,2023/11/25 16:01:50,148,PLATINUM SEATED,482567111631877,2437325@jack.com,486450140157189,,,,,
486434227238524,2023/11/25 16:01:52,148,PLATINUM SEATED,485510537962565,clia97@jack.com,486450143487429,,,,,
486434227242623,2023/11/25 16:01:54,148,PLATINUM SEATED,486222590686277,1565246@jack.com,486450147395077,,,,,
486434227246661,2023/11/25 16:01:54,148,PLATINUM SEATED,484053189383173,1222150@jack.com,486450147395077,,,,,
486434227246663,2023/11/25 16:01:56,148,PLATINUM SEATED,475938319725381,sowsuga928@jack.com,486450147431749,,,,,
486434227238525,2023/11/25 16:01:57,148,PLATINUM SEATED,486043415434309,15681191@jack.com,486450147497413,,,,,
486434227250799,2023/11/25 16:01:58,148,PLATINUM SEATED,486103141995589,2161811@jack.com,486450147591429,,,,,
486434227238479,2023/11/25 16:01:59,148,PLATINUM SEATED,477696115135301,w678@jack.com,486450147628293,,,,,
486434227238480,2023/11/25 16:02:01,148,PLATINUM SEATED,482539350283333,yngm0522@jack.com,486450151716101,,,,,
486434227246666,2023/11/25 16:02:02,148,PLATINUM SEATED,475098303554373,1952090@jack.com,486450151720453,,,,,
486434227246668,2023/11/25 16:02:02,148,PLATINUM SEATED,475098303554373,1952090@jack.com,486450151720453,,,,,
486434227238493,2023/11/25 16:02:04,148,PLATINUM SEATED,477582649246533,1017650@jack.com,486450151843077,,,,,
486434227238478,2023/11/25 16:02:05,148,PLATINUM SEATED,482675417478149,1658824@jack.com,486450151917061,,,,,
486434227238481,2023/11/25 16:02:07,148,PLATINUM SEATED,486261641946181,cyuny1@sina.cn,486450155554245,,,,,
486434227238482,2023/11/25 16:02:07,148,PLATINUM SEATED,486261641946181,cyuny1@sina.cn,486450155554245,,,,,
486434227238484,2023/11/25 16:02:09,148,PLATINUM SEATED,484642109228037,2223833@jack.com,486450155636037,,,,,
486434227238485,2023/11/25 16:02:09,148,PLATINUM SEATED,484642109228037,2223833@jack.com,486450155636037,,,,,
486434227250788,2023/11/25 16:02:11,148,PLATINUM SEATED,482605039358981,1644917@jack.com,486450156385605,,,,,
486434227238489,2023/11/25 16:02:13,148,PLATINUM SEATED,482528069452805,835997@jack.com,486450160608581,,,,,
486434227238486,2023/11/25 16:02:15,148,PLATINUM SEATED,477573171245893,aui0828@jack.com,486450164348229,,,,,
486434227238491,2023/11/25 16:02:16,148,PLATINUM SEATED,482972440421381,m00013328@jack.com,486450164397573,,,,,
486434227238492,2023/11/25 16:02:16,148,PLATINUM SEATED,482972440421381,m00013328@jack.com,486450164397573,,,,,
486434227238487,2023/11/25 16:02:19,148,PLATINUM SEATED,478244759003973,2192576@jack.com,486450168264389,,,,,
486434227238488,2023/11/25 16:02:19,148,PLATINUM SEATED,478244759003973,2192576@jack.com,486450168264389,,,,,
486434227250796,2023/11/25 16:02:21,148,PLATINUM SEATED,482525650883653,k983722@jack.com,486450168546757,,,,,
486434227250797,2023/11/25 16:02:21,148,PLATINUM SEATED,482525650883653,k983722@jack.com,486450168546757,,,,,
486434227246675,2023/11/25 16:02:23,148,PLATINUM SEATED,484943671813125,1848803@jack.com,486450168661701,,,,,
486434227238490,2023/11/25 16:02:24,148,PLATINUM SEATED,477962135970629,2172438@jack.com,486450168861957,,,,,
486434227246664,2023/11/25 16:02:26,148,PLATINUM SEATED,486362614768773,tanchan23@jack.com,486450171991365,,,,,
486434227246665,2023/11/25 16:02:27,148,PLATINUM SEATED,482637813101637,928539@jack.com,486450172069125,,,,,
486434227246667,2023/11/25 16:02:27,148,PLATINUM SEATED,482637813101637,928539@jack.com,486450172069125,,,,,
486434227246693,2023/11/25 16:02:29,148,PLATINUM SEATED,460934697910405,eliu1020@jack.com,486450172147205,,,,,
486434227246694,2023/11/25 16:02:29,148,PLATINUM SEATED,460934697910405,eliu1020@jack.com,486450172147205,,,,,
486434227238527,2023/11/25 16:02:31,148,PLATINUM SEATED,484580355707909,2667858@jack.com,486450172753349,,,,,
486434227242565,2023/11/25 16:02:31,148,PLATINUM SEATED,484580355707909,2667858@jack.com,486450172753349,,,,,
486434227250786,2023/11/25 16:02:34,148,PLATINUM SEATED,480759475508229,3254257@jack.com,486450176357637,,,,,
486434227250787,2023/11/25 16:02:34,148,PLATINUM SEATED,480759475508229,3254257@jack.com,486450176357637,,,,,
486434227242589,2023/11/25 16:02:36,148,PLATINUM SEATED,484989893039173,2187541@jack.com,486450176542021,,,,,
486434227242590,2023/11/25 16:02:36,148,PLATINUM SEATED,484989893039173,2187541@jack.com,486450176542021,,,,,
486434227246713,2023/11/25 16:02:38,148,PLATINUM SEATED,477577551688517,rii0318@jack.com,486450177086725,,,,,
486434227238494,2023/11/25 16:02:40,148,PLATINUM SEATED,485678700708933,2181854@jack.com,486450180117829,,,,,
486434227250789,2023/11/25 16:02:41,148,PLATINUM SEATED,486347086095493,pjimin2016min@jack.com,486450180134213,,,,,
486434227250781,2023/11/25 16:02:42,148,PLATINUM SEATED,486012438275077,ldonut0811@jack.com,486450180187845,,,,,
486434227250782,2023/11/25 16:02:42,148,PLATINUM SEATED,486012438275077,ldonut0811@jack.com,486450180187845,,,,,
486434227242569,2023/11/25 16:02:44,148,PLATINUM SEATED,476557046813509,2066545@jack.com,486450180494853,,,,,
486434227246714,2023/11/25 16:02:46,148,PLATINUM SEATED,486201213170757,2840887@jack.com,486450184394181,,,,,
486434227246715,2023/11/25 16:02:46,148,PLATINUM SEATED,486201213170757,2840887@jack.com,486450184394181,,,,,
486434227242591,2023/11/25 16:02:48,148,PLATINUM SEATED,482527411074117,1901438@jack.com,486450184684869,,,,,
486434227242592,2023/11/25 16:02:48,148,PLATINUM SEATED,482527411074117,1901438@jack.com,486450184684869,,,,,
486434227242593,2023/11/25 16:02:48,148,PLATINUM SEATED,482527411074117,1901438@jack.com,486450184684869,,,,,
486434227242572,2023/11/25 16:02:52,148,PLATINUM SEATED,478425601094469,3997369@jack.com,486450188424901,,,,,
486434227242566,2023/11/25 16:02:53,148,PLATINUM SEATED,486255018927109,1551197@jack.com,486450188523205,,,,,
